Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift
3399c05c-43cc-480c-aa41-2e33d70d03c5,Inbound,Refund Related,Refund Enquiry,,59f94865-6162-41c4-a606-b0f0db1dbbd7,,02/08/2023 08:55,02/08/2023 09:14,02-Aug-23,,,,,Jessica Daugherty,Emily Yamashita,John Smith,>90,Split
6e95b29e-64ac-458d-87cb-fbe51260d43f,Inbound,Order Related,Order status enquiry,,d2830549-8e9c-45d8-9b30-3bff2a9a7621,30/07/2023 12:32,01/08/2023 16:51,01/08/2023 16:55,01-Aug-23,UNNAO,LifeStyle,499.0,,Trevor Villarreal,Elijah Yamaguchi,Michael Lee,31-60,Morning
32752924-e3bc-4756-bbd3-8dc6ef9b197b,Inbound,Order Related,Delayed,,8ebf99a3-fbcf-475f-b9f0-d264230fdbbd,28/07/2023 12:16,01/08/2023 17:59,01/08/2023 18:01,01-Aug-23,SAWER,Mobile,6499.0,,Andrea Conley,Noah Patel,Michael Lee,31-60,Evening
098ebf3f-13a0-4ab2-9865-37b3075e6616,Outcall,Product Queries,Product Specific Information,,6482ad7d-2be2-452f-ab14-fcaf581acaa9,,02/08/2023 14:59,02/08/2023 15:00,02-Aug-23,,,,,Amanda Miller,Abigail Suzuki,Jennifer Nguyen,On Job Training,Morning
93cad9d6-af3c-4325-9816-9093bdde7c87,Inbound,Refund Related,Refund Enquiry,,452ddb9e-2384-4893-824a-eb2a62af314c,,02/08/2023 21:34,02/08/2023 21:36,02-Aug-23,,,,,Daniel Dalton,Elijah Yamaguchi,Emily Chen,61-90,Evening
a68695d0-7bfc-432f-8ac9-cad2334db585,Outcall,Returns,Wrong,,15d713df-05ea-498c-8e4b-09a763e26399,,01/08/2023 12:54,01/08/2023 12:56,01-Aug-23,,,,,Bobby Higgins,Scarlett Chen,John Smith,0-30,Morning
535a66d8-290f-47de-90d1-97c75d97dab6,Inbound,Order Related,Order status enquiry,Thanks ??,becd80c2-f391-4638-b3f1-5d0bc5bf743d,,01/08/2023 18:29,01/08/2023 18:29,01-Aug-23,,,,,Joel Marsh,Madison Kim,Michael Lee,31-60,Evening
65556c35-b793-4c61-9316-54429d682487,Inbound,Returns,Missing,,46255032-1925-4945-a54e-1c56c669186e,,02/08/2023 11:01,02/08/2023 11:03,02-Aug-23,,,,,Vicki Collins,Dylan Kim,Michael Lee,>90,Morning
aec2b3e7-64d4-4b7a-bcdc-bfbbabcdb29e,Outcall,Order Related,Seller Cancelled Order,Worst Shopzilla customer service. Shopzilla shouldn't cancel order without ack from customer and also there's no compensation for customer satisfiaction. it makes us to move out from Shopzilla.,9422925a-8114-4aef-bb38-2d370dc780b3,,02/08/2023 11:50,02/08/2023 11:56,02-Aug-23,,,,,Kathy Price,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
04be1dda-b22e-490a-acbe-40e793b1e318,Inbound,Order Related,Seller Cancelled Order,,dcf81699-1b53-4aab-9448-ba7ca857e3b9,,01/08/2023 16:09,01/08/2023 16:54,01-Aug-23,,,,,Michelle Banks,Nathan Patel,Michael Lee,>90,Night
9ad5cefa-4b17-4beb-92d9-4049685a4e7d,Outcall,Order Related,Order status enquiry,I am waiting second item today because today evening my flight please solve that today thanks ,28af749b-3e16-4961-8573-1a7f70582c47,,01/08/2023 16:35,01/08/2023 16:36,01-Aug-23,,,,,Carolyn Sullivan,Brayden Wong,Michael Lee,>90,Afternoon
b0ee68fb-5ba2-47f4-ac02-0d7bbb1a1cd3,Outcall,Cancellation,Not Needed,Nothing to say thanks for solving my issue,9e2c3e3e-64a0-4bf4-8dac-326e0aac1d61,,01/08/2023 23:40,01/08/2023 23:45,01-Aug-23,,,,,Brandy Shea,Carter Park,Michael Lee,>90,Evening
56a39fb4-d3f8-4569-b064-3e301fd2ecdd,Outcall,Refund Related,Refund Enquiry,,d262e3d8-2fe2-4f94-9fd6-24340ebd2c58,,02/08/2023 08:52,02/08/2023 09:13,02-Aug-23,,,,,Kyle Warren DDS,Scarlett Chen,John Smith,0-30,Morning
51b1474e-44dc-40f7-923c-86f4155b879e,Inbound,Refund Related,Refund Related Issues,,d5e4025c-6500-442f-840e-aa7e9cc445c4,26/07/2023 19:05,01/08/2023 18:13,01/08/2023 18:44,01-Aug-23,DHARAMASALA,Mobile,10999.0,,Whitney Wheeler,Lucas Singh,John Smith,>90,Evening
c0b4291a-a279-495c-ad0d-5263b19a7a92,Inbound,Returns,Return request,,57d033eb-b1c2-43d2-af25-a4412aedd409,25/07/2023 20:37,01/08/2023 15:18,01/08/2023 17:52,01-Aug-23,AGRA,Electronics,2499.0,,Thomas Lewis,Aiden Patel,John Smith,31-60,Morning
3cbd3c2e-ddbd-4225-ad05-86115dcc531d,Inbound,Order Related,Order status enquiry,,df132fd8-b6e3-48c9-b78c-982b4a1ec519,,01/08/2023 11:15,01/08/2023 11:19,01-Aug-23,,,,,Jennifer Lewis,Madison Kim,John Smith,>90,Morning
9914cc53-fe5d-4bde-ace6-bf4e2e4b035a,Inbound,Order Related,Delayed,,20f1e434-8a46-4ee7-99d7-0358e600706f,,01/08/2023 13:58,01/08/2023 14:15,01-Aug-23,,,,,Andrea Peterson,Nathan Patel,Michael Lee,>90,Afternoon
3a9b5d00-618a-4bbc-8ce6-078234ed09ef,Inbound,Cancellation,Return cancellation,,9c233d07-c6a4-4976-a92d-1ab72dad508b,,01/08/2023 18:58,01/08/2023 19:02,01-Aug-23,,,,,Anita Roberts,Mia Patel,Emily Chen,0-30,Evening
7094fb85-bf1c-450a-b2b7-9ef5c1a5e95b,Outcall,Cancellation,Return cancellation,,726eb278-2d61-464b-b002-844d96d2531f,,01/08/2023 20:19,02/08/2023 11:57,02-Aug-23,,,,,Laura Beck,Noah Patel,Emily Chen,>90,Afternoon
12d70594-6e46-4e2d-8fbb-9e2a8d349644,Inbound,Order Related,General Enquiry,"Shopzilla customer service executive   was very helpful,I appreciate her to good future ahead in your company.",68190531-294e-4234-b31b-bff439b5ddaf,,02/08/2023 11:02,02/08/2023 11:46,02-Aug-23,,,,,Juan Snyder,Landon Tanaka,John Smith,>90,Morning
d38cb417-37ac-4eca-8a3a-0ca572804459,Inbound,Returns,Reverse Pickup Enquiry,,9d388047-2773-4c1b-af95-d5098d370ade,,02/08/2023 16:33,02/08/2023 16:44,02-Aug-23,,,,,Kathy Decker DVM,Amelia Tanaka,Michael Lee,31-60,Evening
bb2c82bb-e02e-4171-9f7f-4fc7f7e40f47,Inbound,Feedback,UnProfessional Behaviour,,85dc72a7-4b02-458c-8dc3-66699299db89,,02/08/2023 21:28,02/08/2023 21:33,02-Aug-23,,,,,Lisa Osborne,Wyatt Kim,Michael Lee,61-90,Afternoon
8b9e554d-625e-4102-a8a1-5006cffca9c4,Email,Refund Related,Refund Enquiry,No,a2ed865d-b857-4811-9f20-d0c74625ce9e,,01/08/2023 15:53,01/08/2023 15:55,01-Aug-23,,,,,Debbie Johnson,Emily Yamashita,Michael Lee,>90,Morning
cd16b85a-d36d-44d8-ad16-7c8056bd2cbf,Inbound,Order Related,Installation/demo,,6937aabb-bb6d-4c93-82ea-2641f74b6d99,,01/08/2023 18:05,01/08/2023 18:29,01-Aug-23,,,,,Terry Young,Madison Kim,Michael Lee,31-60,Evening
8ff4cc2e-f6d2-47fe-aa0e-57972882e0e9,Outcall,Order Related,Order status enquiry,Thankyou so much ,a4c77016-cd6a-43b5-9e68-aefadb7e4e4c,,02/08/2023 18:21,02/08/2023 18:28,02-Aug-23,,,,,Amanda Cook,Emma Park,Jennifer Nguyen,On Job Training,Evening
5219c8ab-3f2a-41e1-9204-378a1b71333a,Inbound,Returns,Return request,,140fb5be-09ee-4c87-bd46-78ac6c47296e,,02/08/2023 20:47,02/08/2023 21:01,02-Aug-23,,,,,Charlotte Thomas,Mia Patel,Emily Chen,>90,Evening
1ca3bbc6-67f6-4520-a419-7a53c6d0759b,Inbound,Returns,Reverse Pickup Enquiry,Nyc talkng,b81f6961-d4bb-4a68-8ed0-ad229ca45d93,19/07/2023 22:41,01/08/2023 21:50,01/08/2023 21:55,01-Aug-23,BERHAMPUR,Home,1376.0,,Carla Burke,Amelia Tanaka,Michael Lee,31-60,Evening
c7f50130-bf6d-491e-9ae6-aa4560d9090f,Inbound,Returns,Service Centres Related,Thanks ,11373ee3-ef96-4106-ac6a-2699f4089042,01/08/2022 13:45,01/08/2023 12:43,01/08/2023 12:44,01-Aug-23,NEW DELHI,Electronics,1799.0,,Jenna Rivas,Mia Patel,John Smith,>90,Morning
9d50f5e0-d037-4587-a456-5d6984729ee3,Outcall,Returns,Reverse Pickup Enquiry,,194f144f-500d-4461-905b-097c2a7f8114,,02/08/2023 10:43,02/08/2023 10:44,02-Aug-23,,,,,Shelly Huber,William Park,John Smith,61-90,Evening
49964d55-e0c5-4d23-8407-6a8c1c5745c6,Inbound,Feedback,UnProfessional Behaviour,,f401d62c-f8bd-4cee-99a1-6f26b0f9483d,,02/08/2023 23:30,02/08/2023 23:33,02-Aug-23,,,,,Sean Walters,Jacob Sato,Emily Chen,0-30,Evening
d85975d0-ccd0-45cb-9195-39b391f92888,Inbound,Returns,Reverse Pickup Enquiry,"You have played around with this order. Without taking customers concern, how can you plan the resolution/pick-up of the products? Don't you have brain to check with the customers availability? Also, no courtesy to atleast reach customer and apologize for the mess created by Shopzilla due to systems failure. Order placed on 8 July and 19 July damaged product delivered. I'm still awaiting for the resolution and refund.",3c5d9697-e840-468c-ba74-180f8817e00a,,02/08/2023 17:33,02/08/2023 18:22,02-Aug-23,,,,,Amanda Martinez,Elijah Yamaguchi,John Smith,>90,Evening
f074c3c6-8d9c-4942-bb6c-7f7f8314199d,Inbound,Returns,Exchange / Replacement,Excellent ,5c27faad-d884-44c2-a826-b4db68ffc961,,01/08/2023 10:00,01/08/2023 10:26,01-Aug-23,,,,,Michelle Williams,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
0b74a50a-6585-4f88-94eb-8c7573db73dc,Inbound,Feedback,UnProfessional Behaviour,,b81c8333-f100-4b8a-9d27-ec2cff922d96,,01/08/2023 19:26,01/08/2023 19:35,01-Aug-23,,,,,David Todd,Noah Patel,Michael Lee,31-60,Evening
26c049f3-7444-4c56-b9e6-9c96b48690f0,Inbound,Returns,Reverse Pickup Enquiry,,1a34c6e7-2c11-4c0b-8580-2733627ecfa5,,02/08/2023 01:11,02/08/2023 01:57,02-Aug-23,,,,,Jacob Mueller,Emily Yamashita,Michael Lee,>90,Morning
a86b46ec-c36c-40ae-81e3-945e727a5305,Outcall,Offers & Cashback,Instant discount,,65ad82c6-5a27-4780-a76a-4cd7271c763c,,02/08/2023 13:10,02/08/2023 13:20,02-Aug-23,,,,,David Steele,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
0331a8ee-b758-4af2-bf57-b0231a6accea,Inbound,Returns,Return request,,bbc9a572-47cc-4ac5-b51c-d33317022b90,,02/08/2023 19:01,02/08/2023 19:04,02-Aug-23,,,,,Rachel Smith,Alexander Tanaka,Michael Lee,0-30,Evening
0f777983-26b7-4b7b-b157-d4876933619f,Inbound,Returns,Fraudulent User,,91e7636a-6fcd-411e-9a2e-691bf2b5417c,21/07/2023 18:15,01/08/2023 10:04,01/08/2023 10:07,01-Aug-23,UDAIPUR,Electronics,2399.0,,Bobby Higgins,Scarlett Chen,John Smith,0-30,Morning
d8a18bd6-cc69-4b7f-9c58-b62bd1a5c1d1,Inbound,Order Related,Priority delivery,,4c25c5b6-e572-478b-89ee-aff5679742b8,,01/08/2023 14:52,01/08/2023 14:52,01-Aug-23,,,,,Joshua Stewart,Sophia Sato,John Smith,>90,Afternoon
7c6700b7-25cc-40d3-9051-952502e4f6ce,Inbound,Returns,Reverse Pickup Enquiry,,96dede91-f604-4a3b-882b-f9ffdb3e2d45,,02/08/2023 16:16,02/08/2023 17:12,02-Aug-23,,,,,Blake Davis,Amelia Tanaka,Michael Lee,31-60,Evening
0ae86f87-82f5-4c5b-9169-c17adfd91486,Inbound,Returns,Fraudulent User,,5ea6abb0-d0d8-4b5b-9554-7b6c3e0a35b2,,02/08/2023 09:09,02/08/2023 09:11,02-Aug-23,,,,,Vicki Collins,Dylan Kim,Michael Lee,>90,Morning
9ff8b39b-bbaa-4d4a-adcd-bdf39804c37d,Inbound,Returns,Reverse Pickup Enquiry,,87961cb1-c068-4a35-8dfe-65702637a329,07/07/2023 19:29,30/07/2023 11:30,02/08/2023 07:12,02-Aug-23,BELLARY,Books & General merchandise,928.0,,Tamara Washington,Elijah Yamaguchi,John Smith,>90,Evening
b9a777fa-dbb4-429f-8c6d-72dd06fe0237,Inbound,Returns,Reverse Pickup Enquiry,,43fe7103-946b-48dc-a6d9-0da1f807008b,24/07/2023 11:38,31/07/2023 16:44,01/08/2023 11:45,01-Aug-23,BANKURA,LifeStyle,1409.0,,Veronica Martinez,William Park,John Smith,61-90,Evening
e4a733cc-7f4c-46ce-b797-17522f6b15f6,Inbound,Order Related,Order status enquiry,Very nice ,b4eb4670-7ee1-49aa-9b78-35ed4040c044,,01/08/2023 10:46,01/08/2023 11:08,01-Aug-23,,,,,John Jones,Aiden Patel,John Smith,>90,Morning
209c3ffa-a24b-43ba-ae73-22a29652b587,Inbound,Returns,Reverse Pickup Enquiry,,e762b36b-4502-4800-9e5b-a26f6ad15214,,01/08/2023 11:08,01/08/2023 11:21,01-Aug-23,,,,,Adam Hammond,Olivia Suzuki,John Smith,31-60,Morning
5a77b65f-750e-41b8-9539-e0aa8b349fa1,Outcall,Returns,Return request,,25160903-880b-4dd3-9bd5-79b68041f941,,02/08/2023 20:26,02/08/2023 20:31,02-Aug-23,,,,,Edward Taylor,Olivia Wang,Emily Chen,31-60,Evening
b0bb4c5f-0434-44ec-823f-08172c33c723,Inbound,Product Queries,Product Specific Information,,f0914e02-7d42-4bdd-b6aa-aac0e904d368,,01/08/2023 21:26,02/08/2023 16:26,02-Aug-23,,,,,Christina Lewis,Aiden Patel,John Smith,>90,Evening
9074da94-6adf-4e4b-b2ed-a4d7d835636e,Outcall,Returns,Reverse Pickup Enquiry,Good ,dfc1b395-5920-4769-be8e-28503a068d1e,,01/08/2023 22:54,02/08/2023 22:23,02-Aug-23,,,,,Brandy Shea,Carter Park,Michael Lee,>90,Evening
e2c31515-f019-4db0-a60a-e8f87b6641ea,Outcall,Returns,Reverse Pickup Enquiry,Bot is very annoying,21630643-03c7-4072-bde3-0d4353957ec0,,02/08/2023 09:06,02/08/2023 09:14,02-Aug-23,,,,,James Jordan,Aiden Patel,John Smith,31-60,Morning
8d7496b4-8671-45c5-9951-ca077b16a87e,Inbound,Order Related,Delayed,Ok,e50c2fb6-d6d4-4f74-a92b-c75d936b579d,17/07/2023 11:31,01/08/2023 10:47,01/08/2023 10:49,01-Aug-23,JALALPUR,Books & General merchandise,205.0,,Douglas Tucker,Madison Kim,Emily Chen,>90,Split
7ab1cc80-414f-4093-adbc-909a2ef2bf06,Inbound,Returns,Damaged,Have faith in coustomar ,51225ddc-aef3-4baa-89c4-78a581ca8ad4,23/07/2023 12:53,02/08/2023 09:54,02/08/2023 10:18,02-Aug-23,JHUMRI TELAIYA,Books & General merchandise,555.0,,Daniel Davis,Madison Kim,John Smith,>90,Morning
f3678ac2-abb8-436e-919f-2cb855653602,Inbound,Order Related,Installation/demo,One side nit warning ,d8f04ae9-5044-4608-a642-cf8857d344d1,,02/08/2023 10:04,02/08/2023 19:36,02-Aug-23,,,,,Betty Harris,Lily Chen,Michael Lee,>90,Morning
8d44b425-5469-42ff-86e4-b64860edbabf,Inbound,Order Related,Order status enquiry,,1e3048d6-d7a0-4ad1-9716-3f09554734cd,,02/08/2023 12:28,02/08/2023 12:29,02-Aug-23,,,,,Samantha Reeves,Abigail Suzuki,Jennifer Nguyen,On Job Training,Morning
2e384a3a-fbaf-4178-b540-8682e93546af,Inbound,Order Related,Delayed,,159f4c9f-e156-4c48-aa2b-790d5d03f78f,,02/08/2023 19:35,02/08/2023 19:35,02-Aug-23,,,,,Gregory Davenport,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening
69177dbb-0494-42ff-80c5-a021c78d5a64,Inbound,Order Related,Installation/demo,,cb6feab9-8f8b-459d-8634-dab0c5811930,,02/08/2023 20:05,02/08/2023 20:06,02-Aug-23,,,,,Jessica Kelly,Landon Tanaka,Emily Chen,>90,Split
0fd44e46-189e-48bf-87b3-f455cf64612b,Inbound,Cancellation,Not Needed,,e020f11b-62e5-4d76-ad57-e981ad7278b9,30/07/2023 23:15,31/07/2023 13:47,02/08/2023 09:40,02-Aug-23,CUTTACK,Mobile,19999.0,,Kathy Strong,Sophia Sato,John Smith,0-30,Morning
1c7d51bb-7ecc-4f09-a7b4-87a9cb0a5fed,Inbound,Refund Related,Refund Enquiry,They put my call on hold but after sometime they disconnected without any information.,534f8b51-fc32-4698-a0ee-e2054e5e7425,,02/08/2023 12:12,02/08/2023 12:16,02-Aug-23,,,,,Jessica Powell,Carter Park,Jennifer Nguyen,On Job Training,Morning
0fff8073-f479-4924-9a99-82fa4fa17395,Inbound,Returns,Reverse Pickup Enquiry,Please solve the queries,9c85b585-7bbf-487c-a4f4-a2f172e5433a,,02/08/2023 14:19,02/08/2023 14:21,02-Aug-23,,,,,Toni Rodriguez,Dylan Kim,Michael Lee,>90,Morning
c2507b75-80a4-4369-96d3-82bd8838b4b6,Inbound,Returns,Service Centres Related,,5cb1637f-bbe5-4c49-9a30-c01098f8a381,,02/08/2023 14:49,02/08/2023 14:50,02-Aug-23,,,,,John Barrett,Aiden Patel,John Smith,>90,Morning
20205171-04cf-4b11-9acb-c409f2aa777b,Inbound,Refund Related,Refund Enquiry,,22469a1b-3777-49f3-83e7-094c2b504821,,02/08/2023 10:32,02/08/2023 10:45,02-Aug-23,,,,,Kimberly Davidson,Noah Patel,Emily Chen,>90,Split
0329c2d8-c9a2-40f2-bc27-4246f11683bf,Inbound,Returns,Reverse Pickup Enquiry,,95354f0c-7fa6-41e9-80ef-46838bfd1f82,,02/08/2023 14:34,02/08/2023 16:52,02-Aug-23,,,,,Bonnie Durham,Austin Johnson,Michael Lee,0-30,Morning
fe76ab08-32d9-4100-a5bf-60275c7d2195,Outcall,Order Related,Delayed,,f0634d2e-2423-413a-9732-844b03ea9900,23/07/2023 05:09,01/08/2023 12:53,01/08/2023 12:58,01-Aug-23,JAJPUR ROAD,Books & General merchandise,175.0,,Christopher Sanchez,Austin Johnson,Michael Lee,0-30,Morning
96877f4e-99b7-4213-8dcc-995087200488,Email,Payments related,Card/EMI,,885f92e6-ce13-4333-a8db-64e8fb39804d,06/07/2023 11:23,01/08/2023 20:11,01/08/2023 20:15,01-Aug-23,HYDERABAD,Mobile,23999.0,,Dakota Collins,Logan Lee,Emily Chen,61-90,Evening
7e0e9f74-e956-4fd0-a45c-c8de6bb3fbc3,Inbound,Returns,Reverse Pickup Enquiry,No,a2ee455f-07db-42a0-8404-dee5c4aeaa23,,01/08/2023 18:12,01/08/2023 18:13,01-Aug-23,,,,,Melissa Castillo,Elijah Yamaguchi,Michael Lee,>90,Night
fd4f474d-877c-40f0-b147-84d6c509eea9,Outcall,Returns,Return request,,4fd87e3c-0496-465a-9a35-bc12a737843e,,02/08/2023 19:20,02/08/2023 19:35,02-Aug-23,,,,,Jamie Burnett,Mia Patel,Olivia Tan,0-30,Morning
e3e3b103-78a5-44b7-a1e7-6bf066edd0d9,Inbound,Returns,Reverse Pickup Enquiry,,a2675cc6-9b16-4b38-8a9b-24a166dc9374,,01/08/2023 17:04,01/08/2023 17:10,01-Aug-23,,,,,Nicole Hicks,Jackson Park,Michael Lee,>90,Evening
f24db2de-2f54-46ba-a4e1-80aea8938bb0,Inbound,Order Related,Installation/demo,,2b8d5bfd-f298-4437-b046-1f98fd528f73,,01/08/2023 20:09,01/08/2023 20:39,01-Aug-23,,,,,Melissa Murray,Logan Lee,Emily Chen,61-90,Evening
d6d2ab15-be19-4128-bf2c-af9033a947a9,Inbound,Returns,Reverse Pickup Enquiry,,fb50d6ad-3655-4ed7-949c-153aa0a2e7c6,,01/08/2023 22:34,01/08/2023 23:09,01-Aug-23,,,,,Christine Myers,Olivia Wang,Emily Chen,31-60,Evening
17889c20-249f-4728-8bf6-39529a1eccea,Email,Order Related,Delayed,,88ac6a5e-638a-4922-a71a-70f50dcce080,07/07/2023 21:29,02/08/2023 11:45,02/08/2023 11:46,02-Aug-23,JHANSI,Home,685.0,,Kathy Strong,Sophia Sato,John Smith,0-30,Morning
097f05b6-aec2-4a6c-bc64-a18949e7ca7e,Inbound,Order Related,Delayed,She is very good. If she need to switch the job ask her to contact me.,5541fe5d-7f89-41c7-8ae6-015fc804873b,22/07/2023 19:29,01/08/2023 11:58,01/08/2023 11:58,01-Aug-23,BHIWANDI,Home,384.0,,Laura Farmer,Nathan Patel,Michael Lee,>90,Afternoon
2ab948f1-c822-484c-a019-69f59968ae02,Inbound,Order Related,Delayed,Item are too delay of delivery date,03a619ff-52e1-4337-a097-83d267759be3,29/07/2023 18:15,01/08/2023 21:50,01/08/2023 21:54,01-Aug-23,HYDERABAD,Mobile,10499.0,,Nicole Chavez,Alexander Tanaka,Michael Lee,0-30,Evening
21d7ac1e-2adb-4967-ab00-0d52263ceef7,Outcall,Refund Related,Refund Related Issues,10 days order not supply &no payment refund,b3259c6c-c193-4393-884c-858df0cdcf98,,01/08/2023 08:41,01/08/2023 09:07,01-Aug-23,,,,,Scott Chang,Carter Park,Jennifer Nguyen,On Job Training,Morning
243ab853-10a5-459e-a5e8-0a706c0eadfd,Inbound,Product Queries,Product Specific Information,Best ,b1c264da-dc9a-4d32-abf9-3ff65cc4ebf1,,02/08/2023 14:17,02/08/2023 14:24,02-Aug-23,,,,,Devon Daniel,Olivia Wang,Olivia Tan,0-30,Afternoon
5a3d372d-dbef-45e8-8632-6520b2ae36a3,Inbound,Returns,Reverse Pickup Enquiry,,a880caf0-42c2-491f-ae1b-a5ab8f3ae084,,02/08/2023 16:55,02/08/2023 16:56,02-Aug-23,,,,,Wayne Jimenez,Isabella Wong,Emily Chen,>90,Evening
0e8cc4de-5fbe-49e5-8601-49e5197e7355,Inbound,Order Related,Installation/demo,"Idiotic customer care executives, no solution from your end since April 28 th, call disconnected from the executive end",54971eb7-11f0-4e2a-83d3-94a6bc09167f,,01/08/2023 18:14,01/08/2023 18:30,01-Aug-23,,,,,Elizabeth Collins,Madison Kim,Michael Lee,31-60,Evening
f403f31c-a7a4-4aea-b806-c13678ef1244,Inbound,Returns,Reverse Pickup Enquiry,,37806e54-f303-447f-af45-d1f420f4ad37,24/07/2023 14:21,31/07/2023 19:38,01/08/2023 10:36,01-Aug-23,BHUBANESWAR,LifeStyle,165.0,,Douglas Savage,Jackson Park,John Smith,>90,Morning
7ada89b7-507d-4114-b3a2-2380afcccda1,Outcall,Shopzilla Related,General Enquiry,My issue paylater bill not submited so i talk customer  suppprt nd my issue solve in just min thnx Shopzilla,f3b7521c-98d6-41d0-950b-86b7ed9c4b33,,02/08/2023 08:51,02/08/2023 08:53,02-Aug-23,,,,,Jared Scott,Zoe Yamamoto,William Kim,On Job Training,Morning
562aa053-4203-40d0-b3b2-72b60c45166b,Inbound,Product Queries,Product Specific Information,Problems and concern's Good Understanding and solved.,9ab78d48-49ae-4440-b6ef-54c186996e2e,,31/07/2023 16:06,01/08/2023 06:04,01-Aug-23,,,,,Brandon Goodwin,Ethan Tan,Michael Lee,>90,Evening
53886d19-56af-4c93-9789-8d39968da3f7,Inbound,Order Related,Delayed,,8a95394b-519d-466f-a2fc-e221ecd16b63,,01/08/2023 06:59,01/08/2023 07:03,01-Aug-23,,,,,Chad Nielsen,Emma Park,John Smith,>90,Morning
77d026e4-82e2-478c-9929-08e1c1bac56c,Inbound,Order Related,Invoice request,,bf838b4a-12d4-4a22-b153-b08854c6fdc2,,01/08/2023 07:43,01/08/2023 07:56,01-Aug-23,,,,,Adam Hammond,Olivia Suzuki,John Smith,31-60,Morning
5270ecdc-b9ab-4694-a6ba-2c0e2538f476,Email,Refund Related,Refund Enquiry,,eda6ced8-4439-4259-94e1-7a9406b45c19,,01/08/2023 09:45,01/08/2023 09:46,01-Aug-23,,,,,Vicki Moon,Zoe Yamamoto,John Smith,>90,Afternoon
0e1ca3a1-012c-4782-a8f3-cdd6c7fbe524,Inbound,Order Related,Order status enquiry,,b5351b18-32c8-4afd-b1a2-cda7ed370d68,,02/08/2023 20:00,02/08/2023 20:02,02-Aug-23,,,,,Jessica Daugherty,Emily Yamashita,John Smith,>90,Split
405c55a5-691e-4306-af96-492a5fbc9686,Inbound,Returns,Wrong,,3824d43e-92ec-473e-8623-9346a5089b58,,01/08/2023 21:10,01/08/2023 21:11,01-Aug-23,,,,,Douglas Savage,Jackson Park,John Smith,>90,Morning
8bc6c608-ac7b-441c-ac3c-b0320f8381e5,Inbound,Returns,Reverse Pickup Enquiry,My problem is not yet solved ,949a502a-fdaf-46b8-9b01-cfe16752659e,,01/08/2023 21:51,01/08/2023 21:56,01-Aug-23,,,,,Chelsea Johnson,Mia Patel,Emily Chen,0-30,Evening
6ecd735d-e8fc-4956-8f91-b4aa42cb0d58,Outcall,Returns,Reverse Pickup Enquiry,,cd9ae7f8-f5dd-4233-8bfd-e2a0211b6126,,02/08/2023 20:01,02/08/2023 20:04,02-Aug-23,,,,,Anthony Reeves,Nathan Patel,Michael Lee,>90,Night
04672e27-29aa-4699-a5dd-c3d82e75d443,Outcall,Returns,Reverse Pickup Enquiry,,2101b0a6-43a0-4e6d-a811-6f80190cd6ee,14/07/2023 14:15,02/08/2023 07:28,02/08/2023 12:23,02-Aug-23,DIMAPUR,LifeStyle,299.0,,Melissa West,William Park,John Smith,31-60,Morning
ae91f703-9e80-4ada-b199-ef7f164335c9,Inbound,Returns,Reverse Pickup Enquiry,"I ordered a sleeper which was delivered on 22nd july after that i didn't like its quality so i refunded the last date to pick up the product after refund was 25th july but my product didn't get picked up till 31st july.  And I was consoled to wait only 24 hours for 5 days after talking to the costumer care, even after that no one came for pickup, I felt very sad seeing the return policy of Shopzilla.  That's why I canceled myself last night, first time this happened to me ??",f2f7044b-17b2-46ad-a1d8-4ad98ca43665,18/07/2023 19:55,30/07/2023 08:53,01/08/2023 08:13,01-Aug-23,BETTIAH,LifeStyle,349.0,,Laura Allen,Oliver Nguyen,John Smith,>90,Morning
b5825d8a-9382-421c-ab3e-c80d2cc17fcf,Outcall,Returns,Reverse Pickup Enquiry,Awful customer support ever,2be868cd-a947-4f22-bfa9-83ef2f25a8ac,14/07/2023 03:29,02/08/2023 14:08,02/08/2023 14:19,02-Aug-23,SRINAGAR,LifeStyle,286.0,,Brandon Young,Zoe Yamamoto,John Smith,>90,Morning
7b24b7c8-a015-41e7-844e-4f4419110b19,Inbound,Returns,Fraudulent User,,72fdb297-8078-4ae0-a276-aac360f88c4b,,01/08/2023 14:43,01/08/2023 14:55,01-Aug-23,,,,,Michelle Banks,Nathan Patel,Michael Lee,>90,Night
8bc0275c-fdaf-40db-a0fe-ff34acc0bfc6,Inbound,Returns,Wrong,,3d9b0ecd-0e58-48a6-8de1-77ac3d9cd7fe,,02/08/2023 12:11,02/08/2023 12:12,02-Aug-23,,,,,Sharon Smith,Elijah Yamaguchi,Michael Lee,>90,Afternoon
461829aa-772a-4fcb-b26b-27532ac1d6e1,Inbound,Returns,Fraudulent User,,78208b47-899a-4273-8488-55c6cf600c30,,02/08/2023 17:15,02/08/2023 17:19,02-Aug-23,,,,,Kelsey Garcia,Mia Yamamoto,Emily Chen,>90,Evening
